time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2020/10/23/20:08:00.877400,455,1603480080,844383908,map,0.145172708882,-0.00488696381147,0.00407499922677,0.000742524779248,-0.00324119106533,-0.0151303193813,0.999880001187
2020/10/23/20:08:00.910974,456,1603480080,877417908,map,0.147649755378,-0.00498081922629,0.00415304977404,0.000572560516655,-0.0041896979302,-0.0152631826949,0.999874569063
2020/10/23/20:08:00.944430,457,1603480080,911071908,map,0.149788138477,-0.00495018928974,0.00417954562943,0.000559396475532,-0.00425323530014,-0.0157995023574,0.999865977414
2020/10/23/20:08:00.977761,458,1603480080,944709908,map,0.152939336858,-0.00500199660987,0.00400897882514,0.000585428662412,-0.00400048068752,-0.0157730707202,0.999867423045
2020/10/23/20:08:01.010756,459,1603480080,977535908,map,0.156439733535,-0.00536820665169,0.00424985289863,0.000559396454975,-0.00372464509315,-0.0156973114768,0.999869695764
2020/10/23/20:08:01.044325,460,1603480081,11015908,map,0.159300501692,-0.00543900594244,0.00419684737469,0.000488281263422,-0.00445012853607,-0.0161105063516,0.999860194989
2020/10/23/20:08:01.077379,461,1603480081,44310908,map,0.162154704798,-0.00551041275447,0.00416395580667,0.000472776285462,-0.00406147573058,-0.0162976434776,0.999858823892
2020/10/23/20:08:01.110705,462,1603480081,77458908,map,0.166046871769,-0.00577799498969,0.00418366437661,0.000404861419396,-0.00384860400609,-0.0163806353688,0.999858339526
2020/10/23/20:08:01.144913,463,1603480081,110895908,map,0.168817169219,-0.00595686182342,0.00439217968372,0.000622438877512,-0.00360469293376,-0.0165705672955,0.999856007162
2020/10/23/20:08:01.177348,464,1603480081,144465908,map,0.171577933837,-0.00612266704817,0.00444814934082,0.000559396449477,-0.00379204696551,-0.0167405527745,0.999852519799
2020/10/23/20:08:01.215062,465,1603480081,177602908,map,0.174810632057,-0.00625812143627,0.0045000341697,0.000610351546397,-0.00407246768906,-0.0169216036057,0.999848339404
2020/10/23/20:08:01.244145,466,1603480081,210922908,map,0.177946975758,-0.00636805385466,0.00460265794716,0.000488281244299,-0.00387561223601,-0.0170409453906,0.999847162016
2020/10/23/20:08:01.277609,467,1603480081,244363908,map,0.181050417289,-0.0067458610216,0.00465095489865,0.000472776291415,-0.00430892632226,-0.0171577200635,0.999843398877
2020/10/23/20:08:01.310666,468,1603480081,277776908,map,0.184457609811,-0.00685759886822,0.00480734704643,0.000517900459651,-0.00397619565074,-0.0175938013125,0.999837176646
2020/10/23/20:08:01.344262,469,1603480081,310799908,map,0.187589143258,-0.00695453822333,0.00482344568155,0.000440130770686,-0.00417366254895,-0.0177531541902,0.999833592325
2020/10/23/20:08:01.377868,470,1603480081,344432908,map,0.190930457909,-0.00706226944894,0.00533651259844,0.000503308769212,-0.00360675939992,-0.0179368607571,0.999832489467
2020/10/23/20:08:01.415169,471,1603480081,377706908,map,0.194255555311,-0.00718633279089,0.0054405587565,0.00024414062313,-0.00399115771723,-0.0182101743763,0.999826185197
2020/10/23/20:08:01.444057,472,1603480081,410760908,map,0.197085522817,-0.00753128215467,0.00542588158389,0.000299009982239,-0.00427768928215,-0.0184156331573,0.999821222231
2020/10/23/20:08:01.477875,473,1603480081,444357908,map,0.200421020582,-0.00770427450159,0.00561648146896,0.000211431979079,-0.00400420417116,-0.0188126954762,0.999814984952
2020/10/23/20:08:01.510621,474,1603480081,477809908,map,0.203569358092,-0.0078124234076,0.00560377701683,0.0,-0.00421098335706,-0.019118331164,0.999808360153
2020/10/23/20:08:01.543990,475,1603480081,510791908,map,0.207434508869,-0.00806410893924,0.00576533835614,0.0,-0.00409981842591,-0.0193183739384,0.999804976942
2020/10/23/20:08:01.577692,476,1603480081,544390908,map,0.210192939939,-0.00814307719955,0.00573069617249,0.0,-0.00425498641474,-0.0195746882079,0.999799343205
2020/10/23/20:08:01.610804,477,1603480081,577699908,map,0.213407087367,-0.00831103265431,0.00587440845796,0.0,-0.00395364626448,-0.0196260057974,0.999799574204
2020/10/23/20:08:01.644258,478,1603480081,610920908,map,0.21678036769,-0.00845845639673,0.00605316334898,-0.000211431986164,-0.00383697112917,-0.019846846039,0.999795646946
2020/10/23/20:08:01.677463,479,1603480081,644443908,map,0.219693236397,-0.00863021448718,0.00611754073515,-0.000299009987147,-0.00415397944734,-0.0200411042652,0.999790482645
2020/10/23/20:08:01.711072,480,1603480081,677738908,map,0.22300216778,-0.00872663154994,0.00621587292155,-0.000386020229544,-0.00400606405903,-0.0202846193229,0.999786145462
2020/10/23/20:08:01.744125,481,1603480081,710913908,map,0.226305862203,-0.0088425971534,0.0062806949477,-0.000559396454975,-0.00400606399729,-0.0203956084458,0.999783805471
2020/10/23/20:08:01.777540,482,1603480081,744362908,map,0.229230073522,-0.00903290361171,0.00636761568269,-0.000488281256383,-0.00414500158111,-0.0205520878439,0.99978007193
2020/10/23/20:08:01.810580,483,1603480081,777712908,map,0.232385560303,-0.00912794962288,0.00657905109965,-0.000679658724073,-0.00407795234444,-0.0207311193846,0.999776539562
2020/10/23/20:08:01.843896,484,1603480081,810859908,map,0.236261404895,-0.00931402147494,0.00664607124652,-0.00078163135642,-0.00446183262858,-0.0208311463609,0.9997727464
2020/10/23/20:08:01.881526,485,1603480081,844453908,map,0.239159893179,-0.00938811868304,0.00671109794162,-0.000845727901666,-0.00401163978108,-0.0211625709717,0.999767641545
2020/10/23/20:08:01.911036,486,1603480081,877695908,map,0.242301197272,-0.0094830958538,0.00678148968771,-0.000984162291235,-0.00401349631322,-0.0211343869758,0.999768103592
2020/10/23/20:08:01.944273,487,1603480081,910994908,map,0.246193829841,-0.00971970155617,0.00704336460499,-0.000999188503819,-0.00398368383443,-0.0212367267492,0.999766039292
2020/10/23/20:08:01.977710,488,1603480081,944327908,map,0.249191412058,-0.00980241686361,0.00711815240319,-0.00100661755476,-0.00413420281993,-0.0212577654794,0.999764973629
2020/10/23/20:08:02.011202,489,1603480081,977637908,map,0.252968261448,-0.0100221203317,0.0071858222417,-0.0010358008743,-0.00412156794304,-0.0211192214766,0.999767932212
2020/10/23/20:08:02.044044,490,1603480082,10997908,map,0.256623564654,-0.0101147367029,0.00723963155385,-0.00115806060749,-0.0037465842424,-0.0213500947737,0.999764369967
2020/10/23/20:08:02.077984,491,1603480082,44482908,map,0.260639641647,-0.0101650238025,0.00732715607141,-0.00104296914819,-0.00333410632413,-0.0211252192069,0.999770734251
2020/10/23/20:08:02.111150,492,1603480082,77737908,map,0.264018140661,-0.0102733994988,0.00741976518766,-0.00102131351075,-0.00334526119242,-0.0204248117637,0.999785273552
2020/10/23/20:08:02.144566,493,1603480082,111078908,map,0.267275336432,-0.0103428103076,0.00750092848054,-0.00115806057997,-0.00336967116912,-0.0201108746312,0.999791406711
2020/10/23/20:08:02.177545,494,1603480082,144280908,map,0.270976090183,-0.0104581284468,0.00758815818057,-0.00123284970452,-0.002927143449,-0.0201338330848,0.999792248759
2020/10/23/20:08:02.210814,495,1603480082,177661908,map,0.273995851993,-0.0105356016835,0.00793208462825,-0.00115160895991,-0.0028705994023,-0.0201027218411,0.999793135619
2020/10/23/20:08:02.244410,496,1603480082,211143908,map,0.27690086504,-0.0105930584679,0.00813008918287,-0.00105008857967,-0.00312175585885,-0.0199397285569,0.999795758732
2020/10/23/20:08:02.277533,497,1603480082,244323908,map,0.280228778765,-0.0106769449997,0.00822216247148,-0.00107809576293,-0.00353582718956,-0.0197433402764,0.999798247723
2020/10/23/20:08:02.310815,498,1603480082,277824908,map,0.283319445243,-0.0107118898698,0.00822230879366,-0.0008544921586,-0.00368846288514,-0.0193626743712,0.99980535702
2020/10/23/20:08:02.344025,499,1603480082,311096908,map,0.287440410612,-0.0107430805247,0.00825707783439,-0.000863167456476,-0.00301491422297,-0.0186004079704,0.999822079201
2020/10/23/20:08:02.377551,500,1603480082,344165908,map,0.290974489073,-0.0111167755716,0.00845979881772,-0.000781631394657,-0.00298261528491,-0.0180758891249,0.99983186351
2020/10/23/20:08:02.410816,501,1603480082,377838908,map,0.294603151406,-0.0111932063106,0.00871294304157,-0.000701240534787,-0.0033296341052,-0.0179077605233,0.999833853153
2020/10/23/20:08:02.443986,502,1603480082,411075908,map,0.298320015141,-0.0112421137153,0.00872153351376,-0.000711786064521,-0.00329589829612,-0.0176766060161,0.999838070897
2020/10/23/20:08:02.477822,503,1603480082,444283908,map,0.301348461298,-0.0114112500827,0.00903583588794,-0.000634295935532,-0.00319021829565,-0.0172140787664,0.999846536058
2020/10/23/20:08:02.511149,504,1603480082,477889908,map,0.305009236768,-0.0117643663296,0.00910376155004,-0.000690533936433,-0.00360262547672,-0.016749452369,0.999852989243
2020/10/23/20:08:02.544243,505,1603480082,511131908,map,0.30792059658,-0.0119085356547,0.00915985440546,-0.000742524765473,-0.00375453043395,-0.0167285338734,0.999852743314
2020/10/23/20:08:02.578189,506,1603480082,544218908,map,0.311621709371,-0.0119999696321,0.00932801992556,-0.000657368730555,-0.00377629597389,-0.0166118812549,0.999854665867
2020/10/23/20:08:02.611526,507,1603480082,577768908,map,0.31461961061,-0.0120578116144,0.00939013803395,-0.000722177737715,-0.00413059678115,-0.0162541569086,0.99985909958
2020/10/23/20:08:02.644418,508,1603480082,611110908,map,0.318452160345,-0.0121143554113,0.00943362982506,-0.000888685292974,-0.00399115776847,-0.0161852539424,0.999860649517
2020/10/23/20:08:02.677658,509,1603480082,644284908,map,0.322199863498,-0.0121534733474,0.00971072847766,-0.000880261538682,-0.0037565143052,-0.0161313042922,0.999862437919
2020/10/23/20:08:02.711057,510,1603480082,677786908,map,0.325460824374,-0.0121751695885,0.00971250826259,-0.000880261532519,-0.00441145290863,-0.0157584212474,0.999865709174
2020/10/23/20:08:02.744107,511,1603480082,711137908,map,0.32916723428,-0.0121790930633,0.00978903499343,-0.000913490605531,-0.00405045415161,-0.0154990843591,0.999871260583
2020/10/23/20:08:02.777668,512,1603480082,744212908,map,0.33365497544,-0.012166410088,0.00999073199223,-0.000968903099096,-0.00398742279706,-0.0151293338114,0.999877124923
2020/10/23/20:08:02.810934,513,1603480082,777841908,map,0.336704392862,-0.0121633321047,0.0100579220606,-0.000863167438233,-0.00414679888797,-0.0148815677011,0.999880291807
2020/10/23/20:08:02.844108,514,1603480082,811023908,map,0.340997452188,-0.0121676951651,0.0101018116149,-0.000742524757567,-0.00415218534899,-0.0145642722456,0.999885038386
2020/10/23/20:08:02.877784,515,1603480082,844274908,map,0.344560635301,-0.0123816347138,0.0103292358649,-0.000532092170212,-0.0039062499479,-0.0141969395771,0.999891446606
2020/10/23/20:08:02.910764,516,1603480082,877812908,map,0.34858802457,-0.012428565025,0.010390714035,-0.000440130757895,-0.00409254237043,-0.0139955623922,0.999893585146
2020/10/23/20:08:02.944269,517,1603480082,911036908,map,0.351622806185,-0.0126787215452,0.0106605586923,-0.00012207031549,-0.00412698798677,-0.0137436216338,0.999897027665
2020/10/23/20:08:02.977379,518,1603480082,944376908,map,0.355737655839,-0.0127655819062,0.0107834360697,0.0,-0.00447184081281,-0.0135366013583,0.999898376368
2020/10/23/20:08:03.011163,519,1603480082,977730908,map,0.359697185739,-0.0128601175532,0.0110229989208,0.0,-0.00441820368294,-0.0135838540737,0.999897973988
2020/10/23/20:08:03.044183,520,1603480083,11097908,map,0.363257230579,-0.0129936665303,0.0111383346393,0.0,-0.00470723116152,-0.013536601256,0.999897295927
2020/10/23/20:08:03.077768,521,1603480083,44391908,map,0.367399275067,-0.013101907969,0.011331608673,0.0,-0.00453635346177,-0.0132399870324,0.999902057324
2020/10/23/20:08:03.111274,522,1603480083,77681908,map,0.370973239016,-0.013545524329,0.0116026581582,0.0,-0.0045999617953,-0.0128069153369,0.999907407349
2020/10/23/20:08:03.144188,523,1603480083,111215908,map,0.37450151579,-0.0136581143749,0.0117471805716,0.0,-0.00508170367335,-0.0129417557432,0.999903338951
2020/10/23/20:08:03.177472,524,1603480083,144500908,map,0.378338957397,-0.0137642429777,0.0118518654135,0.0,-0.00521484624247,-0.0127877025305,0.999904635474
2020/10/23/20:08:03.211393,525,1603480083,177633908,map,0.381931951217,-0.0139425721771,0.0120511504744,0.0,-0.00522483747335,-0.0124146165741,0.99990928507
2020/10/23/20:08:03.244270,526,1603480083,211190908,map,0.385824433978,-0.014015612604,0.0122468968573,0.000122070310197,-0.00532651961979,-0.0122369013281,0.9999109318
2020/10/23/20:08:03.277748,527,1603480083,244585908,map,0.389518810632,-0.0140806663054,0.0123517879247,0.0,-0.00554177705033,-0.0122745926986,0.999909307428
2020/10/23/20:08:03.311385,528,1603480083,277639908,map,0.39328817885,-0.0142097227296,0.0127565060956,0.0,-0.0055886341324,-0.0122691284462,0.999909113698
2020/10/23/20:08:03.344722,529,1603480083,311131908,map,0.396869567644,-0.0142704311025,0.0128697483521,0.0,-0.0060199354067,-0.0122320296666,0.999907064595
2020/10/23/20:08:03.377573,530,1603480083,344595908,map,0.400696792434,-0.014425744115,0.0129300637865,0.000211431983367,-0.00607660097793,-0.0121850392186,0.999907273219
2020/10/23/20:08:03.411182,531,1603480083,377629908,map,0.404471440261,-0.0144857735944,0.0131171726808,0.000386020210873,-0.00624351131003,-0.0119970957434,0.999908465435
2020/10/23/20:08:03.444043,532,1603480083,411226908,map,0.407614219903,-0.0145663562426,0.0132033997854,0.000345266967982,-0.006548705338,-0.0116913790524,0.999910149416
2020/10/23/20:08:03.477636,533,1603480083,444408908,map,0.411893789706,-0.0147236242892,0.0133548261086,0.000272957519747,-0.00639792855242,-0.011575458527,0.999912496554
2020/10/23/20:08:03.510552,534,1603480083,477642908,map,0.415720807896,-0.0148215574015,0.0136216207151,0.000172633499437,-0.00631470599001,-0.0117600036753,0.99991089453
2020/10/23/20:08:03.544188,535,1603480083,511019908,map,0.419241367083,-0.0148871350289,0.0136899560761,0.000366210938654,-0.00662561834084,-0.0118929315733,0.999907258324
2020/10/23/20:08:03.577713,536,1603480083,544427908,map,0.423089212943,-0.0150556844473,0.0138176747304,0.000299009994739,-0.00649501255533,-0.0116779890193,0.999910670999
2020/10/23/20:08:03.610970,537,1603480083,577515908,map,0.427273130063,-0.0151304903636,0.013998117005,0.0,-0.00624470507979,-0.0118891718269,0.99990982156
2020/10/23/20:08:03.644177,538,1603480083,611216908,map,0.431023406853,-0.0151751811816,0.0140905666686,0.0,-0.00630762234495,-0.0118923046184,0.99990938939
2020/10/23/20:08:03.677579,539,1603480083,644570908,map,0.43519677807,-0.0152121689949,0.0141569784961,0.0,-0.00614730369427,-0.0117136614419,0.999912496568
2020/10/23/20:08:03.710708,540,1603480083,677509908,map,0.439728781448,-0.015237672179,0.0142471870435,0.0,-0.00592638465809,-0.0115037915676,0.999916266867
2020/10/23/20:08:03.744733,541,1603480083,711050908,map,0.443916859494,-0.0152494731544,0.0143107105765,-0.000122070312098,-0.00579030344216,-0.0113499136267,0.999918815177
2020/10/23/20:08:03.778053,542,1603480083,744565908,map,0.448130647478,-0.0152357649798,0.014294240074,-0.000366210944465,-0.00552562029365,-0.0115154434323,0.999918360654
2020/10/23/20:08:03.811078,543,1603480083,777604908,map,0.452663456672,-0.0152839118233,0.0144019119398,-0.000211431988387,-0.00494799038584,-0.0113177024832,0.999923688237
2020/10/23/20:08:03.844381,544,1603480083,811050908,map,0.456803246101,-0.0153725852068,0.0144618621193,-0.000456745291723,-0.00511822607693,-0.0109278501886,0.99992708596
2020/10/23/20:08:03.877825,545,1603480083,844490908,map,0.461400172429,-0.0154143890743,0.014527555614,-0.000634295927062,-0.00465630648969,-0.0112761520376,0.999925379653
2020/10/23/20:08:03.911515,546,1603480083,877678908,map,0.465636134098,-0.015470980853,0.0146156543898,-0.000272957517982,-0.00480436249347,-0.01129859488,0.999924589831
2020/10/23/20:08:03.944419,547,1603480083,911195908,map,0.469793718818,-0.0154944673188,0.0146680022289,-0.000440130769107,-0.00495551342715,-0.0108594559666,0.999928658149
2020/10/23/20:08:03.977781,548,1603480083,944462908,map,0.474347855731,-0.0154908476768,0.0148781847183,-0.000818872561933,-0.00434337105902,-0.0107116265246,0.999932860563
2020/10/23/20:08:04.011057,549,1603480083,977692908,map,0.478901071619,-0.0156115429102,0.0151875467118,-0.000953399639421,-0.00412879281034,-0.010765743498,0.999933069193
2020/10/23/20:08:04.044297,550,1603480084,10995908,map,0.482808833438,-0.0156470963343,0.015278870495,-0.00102858271444,-0.00432790501601,-0.0112596222458,0.999926713396
2020/10/23/20:08:04.077854,551,1603480084,44520908,map,0.486708644539,-0.0156720274675,0.0153530861071,-0.00108498465041,-0.00431238309442,-0.0116255555689,0.999922533308
2020/10/23/20:08:04.111268,552,1603480084,77775908,map,0.491117101976,-0.0156867511572,0.0154541341812,-0.000999188506017,-0.00436732028778,-0.0114186321143,0.999924768658
2020/10/23/20:08:04.144471,553,1603480084,110963908,map,0.495103987202,-0.0156771858038,0.0155296225431,-0.00123887834753,-0.00448514985634,-0.0110235642359,0.999928412259
2020/10/23/20:08:04.177621,554,1603480084,144446908,map,0.499587876645,-0.0156599991019,0.0156179608,-0.00156802162175,-0.0043071969955,-0.0107060607009,0.999932182514
2020/10/23/20:08:04.212530,555,1603480084,177931908,map,0.50364357158,-0.0156638510529,0.0156420169089,-0.00165584230272,-0.00395176142676,-0.0106579335969,0.999934022933
2020/10/23/20:08:04.244159,556,1603480084,211003908,map,0.508335628761,-0.0156575904785,0.0156496215431,-0.00182289856389,-0.00386213195912,-0.0107505073009,0.999933091547
2020/10/23/20:08:04.277371,557,1603480084,244438908,map,0.5128780591,-0.0156682413804,0.0156946223607,-0.00166928640992,-0.00347632590673,-0.010726223757,0.999935036272
2020/10/23/20:08:04.311273,558,1603480084,277771908,map,0.517105962442,-0.0156955757745,0.0156779492278,-0.00160558428321,-0.00349342962088,-0.0103118708168,0.999939439851
2020/10/23/20:08:04.348161,559,1603480084,310896908,map,0.521383746653,-0.0158305722472,0.0161239335532,-0.00138645227275,-0.00335193621191,-0.0096867236263,0.999946503399
2020/10/23/20:08:04.378123,560,1603480084,344470908,map,0.525149318779,-0.0158176106205,0.0161916783188,-0.0013647876239,-0.0039705705393,-0.00922257206945,0.999948656726
2020/10/23/20:08:04.411424,561,1603480084,377910908,map,0.529290729485,-0.015712296366,0.0162449652902,-0.00143400153055,-0.00442999194936,-0.00875253534757,0.99995085476
2020/10/23/20:08:04.444314,562,1603480084,411103908,map,0.53416654157,-0.0156399759645,0.016350241326,-0.00139181573951,-0.00435707258542,-0.00819418311357,0.999955966096
2020/10/23/20:08:04.477643,563,1603480084,444608908,map,0.538995889142,-0.0156062692397,0.0164232941224,-0.00145974865375,-0.00453963752599,-0.00770978191996,0.9999589092
2020/10/23/20:08:04.512457,564,1603480084,477951908,map,0.544262182412,-0.0156337252258,0.0166962283644,-0.00123284967522,-0.00457722976187,-0.00707902577857,0.999963707563
2020/10/23/20:08:04.544286,565,1603480084,511017908,map,0.549288286764,-0.015530970096,0.0166674523125,-0.0012627051021,-0.00496452638506,-0.0065190579298,0.999965629878
2020/10/23/20:08:04.578542,566,1603480084,544511908,map,0.555065691504,-0.015331150889,0.0168036078479,-0.00120843449003,-0.00440807370842,-0.00583261124568,0.999972544232
2020/10/23/20:08:04.611059,567,1603480084,577854908,map,0.560520233629,-0.0152140942217,0.0171075878862,-0.0012918707502,-0.00446517123476,-0.00458536120964,0.999978683662
2020/10/23/20:08:04.644185,568,1603480084,610980908,map,0.565854286631,-0.0148872978985,0.0171977485335,-0.00143918780262,-0.00454619763008,-0.0036067595037,0.999982125896
2020/10/23/20:08:04.677839,569,1603480084,644419908,map,0.571075714969,-0.0147900411487,0.0173830228604,-0.00129762522788,-0.00494497774186,-0.00248975559121,0.99998383211
2020/10/23/20:08:04.710872,570,1603480084,677852908,map,0.575948477278,-0.0146198517083,0.0176596486388,-0.00120843448135,-0.00496452635045,-0.00197588073218,0.999984994417
2020/10/23/20:08:04.744454,571,1603480084,710968908,map,0.580956965198,-0.0142279733717,0.0177745346108,-0.00123284969424,-0.00552157371463,-0.00109863283691,0.999983392518
2020/10/23/20:08:04.777503,572,1603480084,744594908,map,0.586764213771,-0.0140084646642,0.0180208477648,-0.00141306609853,-0.00505524423089,-0.000211431985832,0.999986201428
2020/10/23/20:08:04.812449,573,1603480084,777835908,map,0.591735399946,-0.0136601918936,0.0181178988675,-0.00149005801689,-0.00512695308628,0.0,0.999985746938
2020/10/23/20:08:04.844150,574,1603480084,810982908,map,0.597184059961,-0.0135383024812,0.0182303801514,-0.00159627647482,-0.00492988777969,0.00109863285332,0.999985970458
2020/10/23/20:08:04.877744,575,1603480084,844528908,map,0.602745993627,-0.0134438446164,0.0183916296182,-0.00173923418475,-0.00477168472605,0.00164681858071,0.999985746937
2020/10/23/20:08:04.911183,576,1603480084,877850908,map,0.608335545294,-0.0132588414847,0.0185031026362,-0.00187130256057,-0.00473878177722,0.00174778101008,0.999985493613
2020/10/23/20:08:04.944297,577,1603480084,911078908,map,0.614189443019,-0.0131645616889,0.0185949107754,-0.00199464544081,-0.00438094694589,0.0019145980333,0.999986581414
2020/10/23/20:08:04.977746,578,1603480084,944390908,map,0.619777151142,-0.0130197489262,0.0186799696774,-0.00215619153745,-0.00406514300471,0.00195693600098,0.999987497848
2020/10/23/20:08:05.011172,579,1603480084,977843908,map,0.625420346475,-0.0129380916059,0.0190116625521,-0.00215273350469,-0.00332515593605,0.00148002384225,0.999991059263
2020/10/23/20:08:05.044565,580,1603480085,11193908,map,0.630628080402,-0.0128766231239,0.0192186365895,-0.00191459809045,-0.00358396450603,0.00134277346746,0.999990843194
2020/10/23/20:08:05.078002,581,1603480085,44436908,map,0.635982504119,-0.0128300283849,0.0193238619935,-0.00196832464998,-0.00376641820165,0.00148504949167,0.999989867159
2020/10/23/20:08:05.111262,582,1603480085,77969908,map,0.641362846104,-0.0128081218898,0.019383540722,-0.001953125029,-0.00377629609798,0.00150992642071,0.999989822455
2020/10/23/20:08:05.144904,583,1603480085,111269908,map,0.646682042143,-0.0127946314215,0.0195275529539,-0.00202062325682,-0.00383308544549,0.00133162990023,0.999989725597
2020/10/23/20:08:05.178056,584,1603480085,144462908,map,0.652039766937,-0.0126796580852,0.0195764683909,-0.00210726020447,-0.00382919595262,0.00121458417396,0.999989710696
2020/10/23/20:08:05.211168,585,1603480085,177969908,map,0.657685285103,-0.012655210048,0.0197930021576,-0.00207878250315,-0.00368239818223,0.00147498117417,0.999989971468
2020/10/23/20:08:05.244648,586,1603480085,211178908,map,0.662714174656,-0.0125501705707,0.0198750296539,-0.00228372635304,-0.00401349645081,0.00146992120416,0.999988257817
2020/10/23/20:08:05.278342,587,1603480085,244507908,map,0.66788244921,-0.0125125810504,0.0199303583809,-0.00230645062388,-0.00388137530512,0.00133721332523,0.999988913474
2020/10/23/20:08:05.311373,588,1603480085,277899908,map,0.673067039821,-0.0124778963625,0.0201049813066,-0.00232575188789,-0.00378811556937,0.00141306609859,0.999989122092
2020/10/23/20:08:05.344943,589,1603480085,311350908,map,0.678080105656,-0.0124070264399,0.020175180722,-0.00239519242952,-0.00414320367007,0.0018792485631,0.999986782583
2020/10/23/20:08:05.378333,590,1603480085,344423908,map,0.682986205618,-0.0120109616219,0.0204223442643,-0.00262096087693,-0.00402832040215,0.00218024552064,0.999986074767
2020/10/23/20:08:05.411486,591,1603480085,377992908,map,0.688246101792,-0.0119219532609,0.0206232650292,-0.00276752538018,-0.00394987547728,0.0024137841535,0.999985456361
2020/10/23/20:08:05.445315,592,1603480085,411242908,map,0.693781998045,-0.0119245916606,0.0208128899269,-0.00266046067072,-0.00416114724525,0.00241686883665,0.99998488266
2020/10/23/20:08:05.477710,593,1603480085,444489908,map,0.699193722446,-0.0118969404696,0.0209584967531,-0.00262664006251,-0.0041861399696,0.00228698671453,0.999985173233
2020/10/23/20:08:05.510846,594,1603480085,477959908,map,0.704721586804,-0.0119770835339,0.0212393229847,-0.00248676142625,-0.00440638326054,0.00239830114849,0.999984323855
2020/10/23/20:08:05.544053,595,1603480085,511243908,map,0.710022052985,-0.0119797325134,0.021351251473,-0.00239830107695,-0.00485987015413,0.00234489415268,0.999982565491
2020/10/23/20:08:05.577590,596,1603480085,544446908,map,0.715638969178,-0.0121015658974,0.0214964504876,-0.0023607274752,-0.00477012307562,0.00228698674854,0.999983221151
2020/10/23/20:08:05.611133,597,1603480085,577800908,map,0.721363736625,-0.0121611110866,0.0217526408935,-0.00233534254346,-0.004867529889,0.00206439636337,0.999983295658
2020/10/23/20:08:05.644368,598,1603480085,611376908,map,0.726680794973,-0.0121766135097,0.0218647245557,-0.00238271732775,-0.00525186164217,0.00179405987698,0.999981760812
2020/10/23/20:08:05.678312,599,1603480085,644353908,map,0.732753574453,-0.0121934686601,0.0220872572465,-0.00229673922329,-0.0051876291783,0.00170024272289,0.99998246118
2020/10/23/20:08:05.711266,600,1603480085,677885908,map,0.738660037462,-0.0120852531493,0.0221871224456,-0.00247173539398,-0.00558996696019,0.00158691401489,0.99998006205
2020/10/23/20:08:05.744581,601,1603480085,711338908,map,0.745103971527,-0.0119829782843,0.0222804548043,-0.00273502897429,-0.0050817038856,0.00132039235884,0.99998247608
2020/10/23/20:08:05.779046,602,1603480085,744465908,map,0.751839513629,-0.0118943884968,0.0224195548595,-0.00283665781449,-0.00464027814765,0.00120225321273,0.999984487769
2020/10/23/20:08:05.811878,603,1603480085,778004908,map,0.758618492851,-0.0118452642857,0.0225503632064,-0.0028835479811,-0.00461774422807,0.00133721335504,0.999984286601
2020/10/23/20:08:05.844750,604,1603480085,811299908,map,0.76438067081,-0.0117351932823,0.0227203359505,-0.00311458762695,-0.00456255674303,0.00124487781415,0.999983966221
2020/10/23/20:08:05.879075,605,1603480085,844609908,map,0.770373253485,-0.011679225415,0.0230088807812,-0.00321812164134,-0.00460481836742,0.00103580091747,0.999983683096
2020/10/23/20:08:05.911191,606,1603480085,877794908,map,0.775893535039,-0.0114363236725,0.0232199664129,-0.0033273957912,-0.00493592958767,0.00107116264605,0.999981708656
2020/10/23/20:08:05.944700,607,1603480085,911269908,map,0.781710425114,-0.0112858353554,0.0233429326405,-0.00345698309342,-0.00501529278172,0.00135382523967,0.999980531442
2020/10/23/20:08:05.977825,608,1603480085,944445908,map,0.788245980049,-0.0112016642093,0.0235797272053,-0.00357980434086,-0.00476543483298,0.00143918784549,0.999981202008
2020/10/23/20:08:06.013913,609,1603480085,977833908,map,0.793938717075,-0.0110696718098,0.023781237572,-0.00365803801596,-0.00473563595252,0.00124487778627,0.99998132122
2020/10/23/20:08:06.044952,610,1603480086,11329908,map,0.799938902259,-0.0110087408124,0.0240083196178,-0.00366617628183,-0.00475604513212,0.00120843448127,0.99998123926
2020/10/23/20:08:06.077551,611,1603480086,44729908,map,0.806062396084,-0.0107094012201,0.0241339217601,-0.00390624994111,-0.00457885714795,0.00111211345717,0.999981269066
2020/10/23/20:08:06.111485,612,1603480086,77858908,map,0.81245357147,-0.0104512509701,0.0242384064988,-0.00412698794647,-0.00433822168839,0.00109183009925,0.999981477684
2020/10/23/20:08:06.144861,613,1603480086,111347908,map,0.818633337021,-0.0101613220575,0.0242596222233,-0.0040596406297,-0.00368239818197,0.00110539373212,0.999984368561
2020/10/23/20:08:06.177988,614,1603480086,144714908,map,0.825198712848,-0.0100453545152,0.0243331182056,-0.00399861807707,-0.00333410638659,0.00149504990584,0.999985329699
2020/10/23/20:08:06.211432,615,1603480086,177674908,map,0.831321441148,-0.0100949816406,0.0244584375755,-0.00389287565471,-0.00345913755386,0.00178990206385,0.999984837954
2020/10/23/20:08:06.244451,616,1603480086,211343908,map,0.836894601924,-0.0100473062694,0.0245331313712,-0.00384473037993,-0.00378221046174,0.00212135588156,0.99998320625
