pose_x,pose_y,pose_z
-0.09832675628747818,0.034260580278268324,-1.2438361097049073
-0.1009811640082784,0.03816149977809301,-1.2745136160704909
-0.10249046762553875,0.03433790196327178,-1.290340089054078
-0.10709774574912191,0.04060792603803966,-1.3279196206264023
-0.10485119870926096,0.036198616795380625,-1.362722659304137
-0.10877469291661941,0.0357042849667768,-1.381729878130705
-0.1087885649871838,0.031110077650054274,-1.41370200620271
-0.11367222644660391,0.02702499229364284,-1.4399014941032662
-0.11431407656384776,0.03322045816671814,-1.5272463068668964
-0.11453596064215639,0.028473239584513314,-1.5593600721064638
-0.11145174372647633,0.025019895508755406,-1.5798032884651574
-0.1130269385033562,0.024095552947212218,-1.5999062668086081
-0.11243444922687737,0.024599592883392512,-1.6180959494642793
-0.11361099270553045,0.0219751298657471,-1.651042075677692
-0.11063357470651815,0.018095828035477615,-1.6724000291033356
-0.12200673024401949,0.016130229246524838,-1.7024686109459755
-0.1289000818280787,-0.0006350211774480176,-1.7321994859415943
-0.12799553756664556,-0.005935822183181253,-1.7529453616226622
-0.1280793712375602,-0.010818742632908322,-1.7724811191341816
-0.13197681338017744,-0.00874148561840512,-1.7921098440158412
-0.12565559529717368,-0.01109124749551858,-1.8265925098168623
-0.12619201629529098,-0.01917000041382847,-1.8398947749327372
-0.12673327710306695,-0.02353813765224455,-1.861275991489888
-0.12913194207868775,-0.024939213198393758,-1.901262012148126
-0.12842604720719059,-0.03642009859358588,-1.9334742494291435
-0.13026063591760761,-0.04597251558432681,-1.965177713246247
-0.12896434686978137,-0.05119816856095377,-1.974841447975804
-0.1289418860713092,-0.05935525397475028,-2.001385273989194
-0.1378979515532673,-0.06535729938367002,-2.008190615891188
-0.13564753167010019,-0.06934505481619552,-2.028044650260582
-0.13846812707003986,-0.06964943893722163,-2.0475694069783312
-0.14171398182385078,-0.0744289004572782,-2.06800669480728
-0.1400819101460136,-0.08172816578414675,-2.0876404884610187
-0.15073831939561452,-0.09091853379080378,-2.094550794099811
-0.15451978822894724,-0.09961019625899112,-2.1092774408058466
-0.15762322062406386,-0.10648790471675129,-2.123509732756884
-0.16189938004049623,-0.12501140556456716,-2.141061293620496
-0.1685807980986197,-0.13743069063386396,-2.171181567871724
-0.1633879307076425,-0.148154396888956,-2.2002672965705226
-0.15630679119669105,-0.15566526759694882,-2.234937957031872
-0.159227860953281,-0.16585643752537782,-2.2458166743957
-0.1644782097873848,-0.17669983576827916,-2.2546907811738452
-0.16302754283937743,-0.1809850784636606,-2.2680854411079405
-0.16263530088917832,-0.1883746384863561,-2.2886546514392037
-0.1616133281210482,-0.18964541147030195,-2.307026742228451
-0.16523169716728886,-0.19575400000913284,-2.329434805677744
-0.16538644217016663,-0.21249905972203245,-2.3583339021537246
-0.16718134453293765,-0.22428442626544107,-2.3756113089359547
-0.16845596833908477,-0.23584437998303764,-2.394763257973754
-0.16764300125632453,-0.24789193373295398,-2.4218126752383413
-0.16890987676443622,-0.25883143501385647,-2.429299149416555
-0.1693269837057528,-0.2744316858507915,-2.455644164797394
-0.15965324941766956,-0.28279679536701263,-2.4784132085727064
-0.15380504285811153,-0.29280811073717045,-2.495477056530803
-0.1493508996000117,-0.2974300631575493,-2.515326602512519
-0.14512971400363323,-0.3067713770589741,-2.5236411518525927
-0.14639419841998522,-0.32335744563626967,-2.53704175427282
-0.14270012858148262,-0.3238201078453152,-2.5516420355679035
-0.1361474686352945,-0.32792838944942115,-2.582379225049088
-0.1347465878871348,-0.33292461246965654,-2.598917036065309
-0.1328037770646128,-0.34094648502139385,-2.6225114569600345
-0.13328217810514317,-0.35255768947271754,-2.64319430122646
-0.13390362443358758,-0.364130593258359,-2.6613969474777606
-0.12721806721324266,-0.3738953786638824,-2.682751892105274
-0.12726426151663645,-0.38117654191291384,-2.7059109159760135
-0.12536583336237195,-0.3922023321411011,-2.7286658190627726
-0.1284416799575028,-0.401697228518314,-2.747580864728605
-0.12970417268892012,-0.40616161242248033,-2.780604667638821
-0.1292909840331219,-0.414821190229033,-2.7975245167689367
-0.12695474219589292,-0.42586927795161444,-2.806701916714236
-0.12527944867393975,-0.4328785368926487,-2.8220801871498784
-0.12615059982237128,-0.44356865158599407,-2.8292109335073903
-0.1282466709877477,-0.4577892693776007,-2.843672729286534
-0.12951336069416738,-0.4676496430536371,-2.8678759366597912
-0.13116765013715873,-0.47633686147623516,-2.8874199815281902
-0.12962452532327015,-0.48246236210950166,-2.910345035633622
-0.12794527070298126,-0.4960577314446923,-2.9229621685302547
-0.11824401957173843,-0.506930686964176,-2.9413471971447493
-0.11799338325889784,-0.5174184118811684,-2.954656849895317
-0.10939217265971349,-0.5205333293090804,-2.974980506712724
-0.1074155757020252,-0.5282201634297423,-2.9877346596828462
-0.10568400976713739,-0.5405060770409437,-3.0031249708134955
-0.10575951678098389,-0.5538267676851595,-3.0187973514272524
-0.10627628206094826,-0.5636317249058235,-3.0301689165625594
-0.10336241828775826,-0.5770192924376432,-3.0426531823309926
-0.10264630066273157,-0.5850545160628283,-3.057511226185182
-0.09421448964492767,-0.6026100621543354,-3.080383151170374
-0.09625635800056552,-0.6235553513426028,-3.098399030977141
-0.09172617113076985,-0.6426815432622844,-3.107406061773916
-0.09069288836152725,-0.6696980176051139,-3.1250148833068754
-0.08831897134748985,-0.6919100900670576,-3.134195947965519
-0.0938579235101185,-0.7124206206288405,-3.1413024522985404
-0.09082037198748291,-0.7314009300757748,-3.159129885838607
-0.08875254852581516,-0.7445440302800215,-3.163775418909012
-0.08466581842374044,-0.748154311425966,-3.195803962155665
-0.08480917299699535,-0.7549415107669734,-3.219846685278929
-0.08569245108487437,-0.7640293124527833,-3.2326964346375506
-0.08121928059825106,-0.7705835630863224,-3.251447582748774
-0.07731145292704024,-0.7767898678773715,-3.2696016522494
-0.07522750960346815,-0.7898010806809717,-3.282797571629369
-0.07140486020105148,-0.800079033268793,-3.300279253166997
-0.07421742535520537,-0.8112415892806847,-3.3112384066161726
-0.07071856858390013,-0.8246493578314735,-3.3251647454213886
-0.061789327136263145,-0.8289825434212567,-3.3497161565315476
-0.05259784165443007,-0.8394069303447403,-3.369535913129698
-0.04824909305674504,-0.8530550182369703,-3.3869339551058455
-0.04573874590229283,-0.8587819945852896,-3.4038573635934544
-0.04476827810660584,-0.8631034773470577,-3.4250193884548605
-0.04307673542396181,-0.8584960344853921,-3.444056414827135
-0.038909364017831224,-0.8526628081250547,-3.4708272112189094
-0.03430423222111233,-0.8542384518510375,-3.491151951551868
-0.02394136581994886,-0.8656106016017305,-3.511303161695014
-0.016731332932166658,-0.8783242351887683,-3.5289607707388564
-0.016597398636386127,-0.8991667686476729,-3.540910134991827
-0.017207626616457364,-0.9096969843125554,-3.5566666969992515
-0.01787752725393149,-0.9215260637208886,-3.5721310880174424
-0.015332544954568154,-0.9342433436453098,-3.5895287495169446
-0.015184799177166943,-0.9466789778760939,-3.6040750095506273
-0.009145766491068264,-0.9485170463493746,-3.62497914615049
-0.0011242251398155363,-0.9471307835531592,-3.6477078029413454
0.008669560526411527,-0.948885216723514,-3.6708295752809663
0.0033521022286407565,-0.9539853039589232,-3.687346684565041
0.010688868018486015,-0.9622600247309301,-3.7080860225524916
0.009658087854543203,-0.9631145468875171,-3.725664950561855
0.019456272798682187,-0.9676352086951326,-3.7571001802238095
0.026110298127942355,-0.9666720336749728,-3.779539526461206
0.026668309390321096,-0.9696580082605759,-3.798515308383418
0.02929606991508299,-0.9817838841069942,-3.8113034783723228
0.03515339535904956,-0.9933719596704673,-3.8318435169145806
0.03801648960905786,-1.0014510660906617,-3.870978635479742
0.03646494648616112,-1.0120014960108765,-3.8972456356027982
0.027039271210341505,-1.021695287664788,-3.9137745712777283
0.03354482071644294,-1.0255530517104998,-3.930861469263913
0.03335201544985341,-1.0325030236030908,-3.9493863665518347
0.03662827206163185,-1.0434615911216514,-3.972083956347223
0.0410405054121388,-1.0486549055697079,-3.9922430454756075
0.04564383352456751,-1.0412837252324374,-4.053494705413311
0.04434095638514698,-1.051582883383647,-4.07712426283403
0.043456243379197075,-1.061067291631472,-4.095047223903964
0.042996832204471216,-1.0710392403078905,-4.110118507582771
0.04727630838739887,-1.0819434766073515,-4.129310517336373
0.0416919580963025,-1.091983066091671,-4.164240390577593
0.03777432960182733,-1.1091011934228814,-4.181635463782352
0.04316178978576169,-1.1238244200686922,-4.196467954774659
0.04101135685173003,-1.13517938993882,-4.216819080639627
0.0324609406462591,-1.1561339404750348,-4.234611308090318
0.028126413228788685,-1.1718545939807077,-4.271769551021602
0.023822436361932396,-1.1945376435299038,-4.284891249656459
0.017224338534359465,-1.2102318218360317,-4.303832137846199
0.021336730356432836,-1.2308410290289193,-4.316364322997355
0.01730390279139534,-1.2561464969338467,-4.333292705504385
0.020049781493841966,-1.275174058492829,-4.347061993041459
0.018560578429871192,-1.2871144839596138,-4.366254053403478
0.01804407653893361,-1.301458709115511,-4.381106816523839
0.0025049739764388783,-1.308872405652393,-4.42046732639457
-0.014507092614452925,-1.3134978212580926,-4.461349450550968
-0.02382648426781052,-1.3231065937963442,-4.480248696841223
-0.02812330967694298,-1.332850869843634,-4.495375986889955
-0.038852063289366946,-1.3457415378809838,-4.5121228264753634
-0.06107890596168192,-1.3450935112264761,-4.551110928971795
-0.07051834463333066,-1.360457628529296,-4.564899967336079
-0.07557434031704997,-1.3853654940701379,-4.577435154906422
-0.08191334151082641,-1.4055448188177573,-4.591405124601781
-0.08641276268528685,-1.420644005097588,-4.604154653407629
-0.11606935368218871,-1.4203043941199096,-4.643743729736405
-0.13756450647296575,-1.427224113923146,-4.658970110582205
-0.18443774029880516,-1.4568807238711334,-4.688103474789839
-0.2089287611050976,-1.4777246819502619,-4.697279355658673
-0.2252089896929714,-1.4874247113709997,-4.7094442548387665
-0.2423938345980519,-1.5035853837476367,-4.719326366818348
-0.290364665475733,-1.5113921363734546,-4.749435759486533
-0.30521618086181634,-1.5298956800657701,-4.761349296186148
-0.3213492614756916,-1.5475946626373005,-4.776579378877766
-0.36866571287927585,-1.5631957696695462,-4.801407222116977
-0.3868382332053098,-1.5854022741526341,-4.810252695903496
-0.40417603129457264,-1.6136740044281184,-4.816039894587204
-0.44673401331880713,-1.6395175993415585,-4.838075114390345
-0.48263901780704715,-1.6723320315419372,-4.861494197165258
-0.49754484989430303,-1.6950480964448587,-4.8726396678379755
-0.5302267485279805,-1.705086719880961,-4.900635891663568
-0.5482589865397617,-1.7174560580387748,-4.913371004910023
-0.5684214993138611,-1.7333352791263303,-4.916999950831332
-0.6152665238568099,-1.7556031132215406,-4.938971845891895
-0.659683881537019,-1.7822012980482498,-4.96373656239874
-0.6764989436217289,-1.8098785079840292,-4.965692058232434
-0.7341651803911798,-1.8060604746998656,-5.005959553807637
-0.788632935680663,-1.8243138153553726,-5.02155631349955
-0.8134741866983142,-1.8379983561216104,-5.02931938355468
-0.8686839630679576,-1.8458772797088943,-5.049647993418637
-0.8884140852638457,-1.8483695957091837,-5.062816688704094
-0.9091856727340201,-1.8631407351009177,-5.0740351107479995
-0.929343705607275,-1.8873328417497317,-5.079818357666991
-0.9426649750739751,-1.9109592585415338,-5.088048232684662
-1.0223210133291336,-1.950307360520531,-5.117425256807169
-1.0837897516572563,-1.9586491435238487,-5.137660798920492
-1.1100696365199754,-1.96866956365212,-5.149247409816307
-1.1352802649111335,-1.9822038968493223,-5.15645239649412
-1.1572402254580076,-2.0011933450385806,-5.162044124575292
-1.1804996611048657,-2.016827290178219,-5.174249470893439
-1.2109511528087502,-2.0338703182426867,-5.185654106331889
-1.2436044952326188,-2.0460836681433423,-5.193361156713664
-1.364827648800614,-2.0576848133351198,-5.223464436866843
-1.4173314676278796,-2.065036959453436,-5.243413903486211
-1.4432090997756841,-2.07432146545491,-5.247823976597154
-1.5115735490069364,-2.0767835160101864,-5.259246038855115
-1.600517741280992,-2.096613183867605,-5.254850859148358
-1.6384736648661529,-2.1112976122039027,-5.254848852061346
-1.7110044474191513,-2.1360142650723075,-5.255102529868096
-1.744704993856076,-2.1350297180818067,-5.264999103350428
-1.7819510029341004,-2.145313581949452,-5.263703613939111
-1.816398120991398,-2.170525494993332,-5.257543149834693
-1.8578640981307044,-2.2011552669148946,-5.244204914954153
-1.8927307987780029,-2.224102354521907,-5.239240007139976
